tweet_type,time_posted,content,associated_tweet_id,comments,retweets,likes,views,extraction_date,tweet_id,content_cleaned,content_removed_gare,content_removed_sw,content_cleand_str,word_counts,bigram_counts,trigram_counts,is_problem,date,engagement,label
Réponse,2024-07-10 10:17:17, Le trafic est perturbé entre La Défense et Cergy-Le Haut • Poissy en raison de la panne d'un train à Conflans–Fin d’Oise. #RERA,,1,0,4,5827,2024-08-04 12:12:30.206801,88d399a6-dae3-42c1-b3ec-530a538d4bb3, le trafic est perturbe entre la defense et cergy le haut poissy en raison de la panne d un train a conflans fin doise rera, le trafic est perturbe entre  et   en raison de la panne d un train a conflans fin doise rera,"['trafic', 'perturbe', 'entre', 'raison', 'panne', 'conflans', 'fin', 'doise']",trafic perturbe entre raison panne conflans fin doise,"Counter({'trafic': 1, 'perturbe': 1, 'entre': 1, 'raison': 1, 'panne': 1, 'conflans': 1, 'fin': 1, 'doise': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'entre'): 1, ('entre', 'raison'): 1, ('raison', 'panne'): 1, ('panne', 'conflans'): 1, ('conflans', 'fin'): 1, ('fin', 'doise'): 1})","Counter({('trafic', 'perturbe', 'entre'): 1, ('perturbe', 'entre', 'raison'): 1, ('entre', 'raison', 'panne'): 1, ('raison', 'panne', 'conflans'): 1, ('panne', 'conflans', 'fin'): 1, ('conflans', 'fin', 'doise'): 1})",True,2024-07-10 10:17:17,0.0858074480864939,
Réponse,2024-07-10 10:39:43, Le trafic est rétabli entre La Défense et Cergy-Le Haut • Poissy (panne d'un train). #RERA,,0,0,5,4437,2024-08-04 12:12:30.395657,88d399a6-dae3-42c1-b3ec-530a538d4bb3, le trafic est retabli entre la defense et cergy le haut poissy panne d un train rera, le trafic est retabli entre  et   panne d un train rera,"['trafic', 'retabli', 'entre', 'panne']",trafic retabli entre panne,"Counter({'trafic': 1, 'retabli': 1, 'entre': 1, 'panne': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'entre'): 1, ('entre', 'panne'): 1})","Counter({('trafic', 'retabli', 'entre'): 1, ('retabli', 'entre', 'panne'): 1})",True,2024-07-10 10:39:43,0.1126887536623845,
Normal,2024-07-09 21:13:00," Le trafic est perturbé de Cergy-Le-Haut vers Boissy-saint-Léger,  en raison d'un train en panne à Cergy – Le Haut. #RERA",,3,3,5,11863,2024-08-04 12:12:30.762362,74580e03-c997-4908-a2f3-f2505a3914fe, le trafic est perturbe de cergy le haut vers boissy saint leger en raison d un train en panne a cergy le haut rera, le trafic est perturbe de  vers  en raison d un train en panne a  rera,"['trafic', 'perturbe', 'raison', 'panne']",trafic perturbe raison panne,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'panne': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'panne'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'panne'): 1})",True,2024-07-09 21:13:00,0.0927252802832335,panne_train
Réponse,2024-07-09 22:16:48, Retour à un trafic régulier sur l'ensemble de la ligne. #RERA,,2,0,4,6087,2024-08-04 12:12:41.598050,74580e03-c997-4908-a2f3-f2505a3914fe, retour a un trafic regulier sur l ensemble de la ligne rera, retour a un trafic regulier sur l ensemble de la ligne rera,"['retour', 'trafic', 'regulier', 'ensemble', 'ligne']",retour trafic regulier ensemble ligne,"Counter({'retour': 1, 'trafic': 1, 'regulier': 1, 'ensemble': 1, 'ligne': 1})","Counter({('retour', 'trafic'): 1, ('trafic', 'regulier'): 1, ('regulier', 'ensemble'): 1, ('ensemble', 'ligne'): 1})","Counter({('retour', 'trafic', 'regulier'): 1, ('trafic', 'regulier', 'ensemble'): 1, ('regulier', 'ensemble', 'ligne'): 1})",True,2024-07-09 22:16:48,0.098570724494825,
Normal,2024-07-09 15:16:54, Le trafic est perturbé de Marne-la-Vallée–Chessy vers Torcy en raison d'un incident d'exploitation à Marne-la-Vallée–Chessy. #RERA,,2,0,7,8862,2024-08-04 12:12:49.407541,61b8810f-7802-4763-b33d-ad90a49cecaf, le trafic est perturbe de marne la vallee chessy vers torcy en raison d un incident d exploitation a marne la vallee chessy rera, le trafic est perturbe de  vers  en raison d un incident d exploitation a  rera,"['trafic', 'perturbe', 'raison', 'incident', 'exploitation']",trafic perturbe raison incident exploitation,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'incident': 1, 'exploitation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'exploitation'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'incident'): 1, ('raison', 'incident', 'exploitation'): 1})",True,2024-07-09 15:16:54,0.1015572105619499,exploitation
Réponse,2024-07-09 15:30:15, Le trafic est rétabli de Marne-la-Vallée–Chessy vers Torcy (incident d'exploitation). #RERA,,3,0,4,5541,2024-08-04 12:13:00.024060,61b8810f-7802-4763-b33d-ad90a49cecaf, le trafic est retabli de marne la vallee chessy vers torcy incident d exploitation rera, le trafic est retabli de  vers  incident d exploitation rera,"['trafic', 'retabli', 'incident', 'exploitation']",trafic retabli incident exploitation,"Counter({'trafic': 1, 'retabli': 1, 'incident': 1, 'exploitation': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'incident'): 1, ('incident', 'exploitation'): 1})","Counter({('trafic', 'retabli', 'incident'): 1, ('retabli', 'incident', 'exploitation'): 1})",True,2024-07-09 15:30:15,0.1263309871864284,
Normal,2024-07-09 15:05:31,Le train actuellement à Bry-sur-Marne et en direction de Marne-la-Vallée–Chessy stationne en raison d'un malaise voyageur. #RERA,,1,0,12,11277,2024-08-04 12:13:00.687866,fdabd02d-64a3-4a7d-9024-e6bc42595d25,le train actuellement a bry sur marne et en direction de marne la vallee chessy stationne en raison d un malaise voyageur rera,le train actuellement a  et en direction de  stationne en raison d un malaise voyageur rera,"['stationne', 'raison', 'malaise', 'voyageur']",stationne raison malaise voyageur,"Counter({'stationne': 1, 'raison': 1, 'malaise': 1, 'voyageur': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('stationne', 'raison', 'malaise'): 1, ('raison', 'malaise', 'voyageur'): 1})",True,2024-07-09 15:05:31,0.1152788862286069,malaise
Réponse,2024-07-09 15:06:58,Fin de stationnement à Bry-sur-Marne. Le train repart en direction de Marne-la-Vallée–Chessy (malaise voyageur). #RERA,,0,0,2,5054,2024-08-04 12:13:10.818052,fdabd02d-64a3-4a7d-9024-e6bc42595d25,fin de stationnement a bry sur marne le train repart en direction de marne la vallee chessy malaise voyageur rera,fin de stationnement a  le train repart en direction de  malaise voyageur rera,"['fin', 'stationnement', 'repart', 'malaise', 'voyageur']",fin stationnement repart malaise voyageur,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'malaise': 1, 'voyageur': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'malaise'): 1, ('repart', 'malaise', 'voyageur'): 1})",True,2024-07-09 15:06:58,0.039572615749901,
Normal,2024-07-09 12:26:44,Le train actuellement à Val d'Europe et en direction de Marne-la-Vallée–Chessy stationne en raison d'un bagage oublié sur le quai à Marne-la-Vallée–Chessy. #RERA,,2,2,7,9403,2024-08-04 12:13:11.175098,81ee24e5-5f3f-4c62-9828-af57055e38b6,le train actuellement a val d europe et en direction de marne la vallee chessy stationne en raison d un bagage oublie sur le quai a marne la vallee chessy rera,le train actuellement a  et en direction de  stationne en raison d un bagage oublie sur le quai a  rera,"['stationne', 'raison', 'bagage', 'oublie', 'quai']",stationne raison bagage oublie quai,"Counter({'stationne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1, 'quai': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'quai'): 1})","Counter({('stationne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'quai'): 1})",True,2024-07-09 12:26:44,0.1169839412953312,bagage
Réponse,2024-07-09 12:33:38, Le trafic est interrompu entre Val d'Europe et Marne-la-Vallée–Chessy et perturbé sur le reste de la ligne en raison d'un bagage oublié sur un quai à Marne-la-Vallée–Chessy. Reprise estimée à 16:00. #RERA,,5,2,2,2809,2024-08-04 12:13:22.150906,81ee24e5-5f3f-4c62-9828-af57055e38b6, le trafic est interrompu entre val d europe et marne la vallee chessy et perturbe sur le reste de la ligne en raison d un bagage oublie sur un quai a marne la vallee chessy reprise estimee a rera, le trafic est interrompu entre  et  et perturbe sur le reste de la ligne en raison d un bagage oublie sur un quai a  reprise estimee a rera,"['trafic', 'interrompu', 'entre', 'perturbe', 'reste', 'ligne', 'raison', 'bagage', 'oublie', 'quai', 'reprise', 'estimee']",trafic interrompu entre perturbe reste ligne raison bagage oublie quai reprise estimee,"Counter({'trafic': 1, 'interrompu': 1, 'entre': 1, 'perturbe': 1, 'reste': 1, 'ligne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1, 'quai': 1, 'reprise': 1, 'estimee': 1})","Counter({('trafic', 'interrompu'): 1, ('interrompu', 'entre'): 1, ('entre', 'perturbe'): 1, ('perturbe', 'reste'): 1, ('reste', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'quai'): 1, ('quai', 'reprise'): 1, ('reprise', 'estimee'): 1})","Counter({('trafic', 'interrompu', 'entre'): 1, ('interrompu', 'entre', 'perturbe'): 1, ('entre', 'perturbe', 'reste'): 1, ('perturbe', 'reste', 'ligne'): 1, ('reste', 'ligne', 'raison'): 1, ('ligne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'quai'): 1, ('oublie', 'quai', 'reprise'): 1, ('quai', 'reprise', 'estimee'): 1})",True,2024-07-09 12:33:38,0.3203987184051264,
Réponse,2024-07-09 12:58:43, Le trafic reprend progressivement entre Val d'Europe et Marne-la-Vallée–Chessy mais reste perturbé sur l'ensemble de la ligne (bagage oublié sur un quai). #RERA,,1,2,1,2117,2024-08-04 12:13:22.340353,81ee24e5-5f3f-4c62-9828-af57055e38b6, le trafic reprend progressivement entre val d europe et marne la vallee chessy mais reste perturbe sur l ensemble de la ligne bagage oublie sur un quai rera, le trafic reprend progressivement entre  et  mais reste perturbe sur l ensemble de la ligne bagage oublie sur un quai rera,"['trafic', 'reprend', 'progressivement', 'entre', 'reste', 'perturbe', 'ensemble', 'ligne', 'bagage', 'oublie', 'quai']",trafic reprend progressivement entre reste perturbe ensemble ligne bagage oublie quai,"Counter({'trafic': 1, 'reprend': 1, 'progressivement': 1, 'entre': 1, 'reste': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'bagage': 1, 'oublie': 1, 'quai': 1})","Counter({('trafic', 'reprend'): 1, ('reprend', 'progressivement'): 1, ('progressivement', 'entre'): 1, ('entre', 'reste'): 1, ('reste', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'quai'): 1})","Counter({('trafic', 'reprend', 'progressivement'): 1, ('reprend', 'progressivement', 'entre'): 1, ('progressivement', 'entre', 'reste'): 1, ('entre', 'reste', 'perturbe'): 1, ('reste', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'bagage'): 1, ('ligne', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'quai'): 1})",True,2024-07-09 12:58:43,0.1889466225791214,
Réponse,2024-07-09 13:10:02, Le trafic est perturbé entre Marne-la-Vallée–Chessy et Saint-Germain-en-Laye en raison d'un bagage oublié sur le quai à Marne-la-Vallée–Chessy. #RERA,,1,0,2,5081,2024-08-04 12:13:22.575863,81ee24e5-5f3f-4c62-9828-af57055e38b6, le trafic est perturbe entre marne la vallee chessy et saint germain en laye en raison d un bagage oublie sur le quai a marne la vallee chessy rera, le trafic est perturbe entre  et  en raison d un bagage oublie sur le quai a  rera,"['trafic', 'perturbe', 'entre', 'raison', 'bagage', 'oublie', 'quai']",trafic perturbe entre raison bagage oublie quai,"Counter({'trafic': 1, 'perturbe': 1, 'entre': 1, 'raison': 1, 'bagage': 1, 'oublie': 1, 'quai': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'entre'): 1, ('entre', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'quai'): 1})","Counter({('trafic', 'perturbe', 'entre'): 1, ('perturbe', 'entre', 'raison'): 1, ('entre', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'quai'): 1})",True,2024-07-09 13:10:02,0.0590434953749262,
Réponse,2024-07-09 13:25:09, Le trafic est rétabli entre Marne-la-Vallée–Chessy et Saint-Germain-en-Laye (bagage oublié). #RERA,,0,1,5,3943,2024-08-04 12:13:22.829345,81ee24e5-5f3f-4c62-9828-af57055e38b6, le trafic est retabli entre marne la vallee chessy et saint germain en laye bagage oublie rera, le trafic est retabli entre  et  bagage oublie rera,"['trafic', 'retabli', 'entre', 'bagage', 'oublie']",trafic retabli entre bagage oublie,"Counter({'trafic': 1, 'retabli': 1, 'entre': 1, 'bagage': 1, 'oublie': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'entre'): 1, ('entre', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('trafic', 'retabli', 'entre'): 1, ('retabli', 'entre', 'bagage'): 1, ('entre', 'bagage', 'oublie'): 1})",True,2024-07-09 13:25:09,0.1521683996956632,
Normal,2024-07-09 09:15:40, Le trafic est perturbé de Poissy vers Nanterre-Préfecture (gêne à la fermeture des portes d'un train). #RERA,,2,3,5,8281,2024-08-04 12:13:31.900476,623682f4-162e-493b-824e-3cbfad6bcae6, le trafic est perturbe de poissy vers nanterre prefecture gene a la fermeture des portes d un train rera, le trafic est perturbe de  vers  gene a la fermeture des portes d un train rera,"['trafic', 'perturbe', 'gene', 'fermeture', 'portes']",trafic perturbe gene fermeture portes,"Counter({'trafic': 1, 'perturbe': 1, 'gene': 1, 'fermeture': 1, 'portes': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'gene'): 1, ('gene', 'fermeture'): 1, ('fermeture', 'portes'): 1})","Counter({('trafic', 'perturbe', 'gene'): 1, ('perturbe', 'gene', 'fermeture'): 1, ('gene', 'fermeture', 'portes'): 1})",True,2024-07-09 09:15:40,0.1207583625166042,ferm_porte
Normal,2024-07-09 03:21:19, Le trafic est perturbé de Poissy vers Nanterre-Préfecture en raison d'un train en panne à Poissy. #RERA,,4,2,6,10561,2024-08-04 12:13:43.520110,35232451-f420-46d4-812c-cf19d5d0e191, le trafic est perturbe de poissy vers nanterre prefecture en raison d un train en panne a poissy rera, le trafic est perturbe de  vers  en raison d un train en panne a  rera,"['trafic', 'perturbe', 'raison', 'panne']",trafic perturbe raison panne,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'panne': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'panne'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'panne'): 1})",True,2024-07-09 03:21:19,0.1136256036360193,panne_train
Réponse,2024-07-09 03:54:17, Retour à un trafic régulier sur l'ensemble de la ligne. #RERA,,4,0,4,6554,2024-08-04 12:13:54.655638,35232451-f420-46d4-812c-cf19d5d0e191, retour a un trafic regulier sur l ensemble de la ligne rera, retour a un trafic regulier sur l ensemble de la ligne rera,"['retour', 'trafic', 'regulier', 'ensemble', 'ligne']",retour trafic regulier ensemble ligne,"Counter({'retour': 1, 'trafic': 1, 'regulier': 1, 'ensemble': 1, 'ligne': 1})","Counter({('retour', 'trafic'): 1, ('trafic', 'regulier'): 1, ('regulier', 'ensemble'): 1, ('ensemble', 'ligne'): 1})","Counter({('retour', 'trafic', 'regulier'): 1, ('trafic', 'regulier', 'ensemble'): 1, ('regulier', 'ensemble', 'ligne'): 1})",True,2024-07-09 03:54:17,0.1220628623741226,
Normal,2024-07-08 15:09:23,Le train actuellement à Neuilly-Plaisance et en direction de Saint-Germain-en-Laye stationne en raison de l'intervention des agents. #RERA,,6,2,9,29960,2024-08-04 12:13:55.321576,453e3f03-207b-4b2a-a10f-1480f603bfd7,le train actuellement a neuilly plaisance et en direction de saint germain en laye stationne en raison de l intervention des agents rera,le train actuellement a  et en direction de  stationne en raison de l intervention des agents rera,"['stationne', 'raison', 'intervention', 'agents']",stationne raison intervention agents,"Counter({'stationne': 1, 'raison': 1, 'intervention': 1, 'agents': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('stationne', 'raison', 'intervention'): 1, ('raison', 'intervention', 'agents'): 1})",True,2024-07-08 15:09:23,0.0567423230974632,agent
Réponse,2024-07-08 15:12:20, Le trafic est perturbé de Marne-la-Vallée–Chessy vers Saint-Germain-en-Laye en raison d'un bagage oublié à Neuilly-Plaisance. #RERA,,5,1,2,8802,2024-08-04 12:14:06.802595,453e3f03-207b-4b2a-a10f-1480f603bfd7, le trafic est perturbe de marne la vallee chessy vers saint germain en laye en raison d un bagage oublie a neuilly plaisance rera, le trafic est perturbe de  vers  en raison d un bagage oublie a  rera,"['trafic', 'perturbe', 'raison', 'bagage', 'oublie']",trafic perturbe raison bagage oublie,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'bagage': 1, 'oublie': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1})",True,2024-07-08 15:12:20,0.0908884344467166,
Réponse,2024-07-08 15:16:01, Le trafic est interrompu entre Val de Fontenay et Noisy-le-Grand-Mont d'Est et perturbé sur le reste de la ligne en raison d'un bagage oublié dans un train à Neuilly-Plaisance. Reprise estimée à 18:30. #RERA,,38,19,11,18265,2024-08-04 12:14:06.978802,453e3f03-207b-4b2a-a10f-1480f603bfd7, le trafic est interrompu entre val de fontenay et noisy le grand mont d est et perturbe sur le reste de la ligne en raison d un bagage oublie dans un train a neuilly plaisance reprise estimee a rera, le trafic est interrompu entre  et  et perturbe sur le reste de la ligne en raison d un bagage oublie dans un train a  reprise estimee a rera,"['trafic', 'interrompu', 'entre', 'perturbe', 'reste', 'ligne', 'raison', 'bagage', 'oublie', 'reprise', 'estimee']",trafic interrompu entre perturbe reste ligne raison bagage oublie reprise estimee,"Counter({'trafic': 1, 'interrompu': 1, 'entre': 1, 'perturbe': 1, 'reste': 1, 'ligne': 1, 'raison': 1, 'bagage': 1, 'oublie': 1, 'reprise': 1, 'estimee': 1})","Counter({('trafic', 'interrompu'): 1, ('interrompu', 'entre'): 1, ('entre', 'perturbe'): 1, ('perturbe', 'reste'): 1, ('reste', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'bagage'): 1, ('bagage', 'oublie'): 1, ('oublie', 'reprise'): 1, ('reprise', 'estimee'): 1})","Counter({('trafic', 'interrompu', 'entre'): 1, ('interrompu', 'entre', 'perturbe'): 1, ('entre', 'perturbe', 'reste'): 1, ('perturbe', 'reste', 'ligne'): 1, ('reste', 'ligne', 'raison'): 1, ('ligne', 'raison', 'bagage'): 1, ('raison', 'bagage', 'oublie'): 1, ('bagage', 'oublie', 'reprise'): 1, ('oublie', 'reprise', 'estimee'): 1})",True,2024-07-08 15:16:01,0.3722967424035039,
